date,river_discharge,river_discharge_mean,river_discharge_median,river_discharge_max,river_discharge_min
9/28/2019,0.7498467,,,0.7498467,0.7498467
9/29/2019,0.7741895,,,0.7741895,0.7741895
9/30/2019,0.7498467,,,0.7498467,0.7498467
10/1/2019,0.72583795,,,0.72583795,0.72583795
10/2/2019,0.7579236,,,0.7579236,0.7579236
10/3/2019,1.0090928,,,1.0090928,1.0090928
10/4/2019,0.9769696,,,0.9769696,0.9769696
10/5/2019,0.95884466,,,0.95884466,0.95884466
10/6/2019,0.98609495,,,0.98609495,0.98609495
10/7/2019,0.98609495,,,0.98609495,0.98609495
10/8/2019,0.98609495,,,0.98609495,0.98609495
10/9/2019,0.9678863,,,0.9678863,0.9678863
10/10/2019,1.0606298,,,1.0606298,1.0606298
10/11/2019,1.0230191,,,1.0230191,1.0230191
10/12/2019,0.9906733,,,0.9906733,0.9906733
10/13/2019,0.9678863,,,0.9678863,0.9678863
10/14/2019,0.9275249,,,0.9275249,0.9275249
10/15/2019,0.89234364,,,0.89234364,0.89234364
10/16/2019,0.9275249,,,0.9275249,0.9275249
10/17/2019,0.9275249,,,0.9275249,0.9275249
10/18/2019,0.89234364,,,0.89234364,0.89234364
10/19/2019,0.8578044,,,0.8578044,0.8578044
10/20/2019,0.81970084,,,0.81970084,0.81970084
10/21/2019,0.7906058,,,0.7906058,0.7906058
10/22/2019,0.7660378,,,0.7660378,0.7660378
10/23/2019,0.733804,,,0.733804,0.733804
10/24/2019,0.7021586,,,0.7021586,0.7021586
10/25/2019,0.67880404,,,0.67880404,0.67880404
10/26/2019,0.65576994,,,0.65576994,0.65576994
10/27/2019,0.64058983,,,0.64058983,0.64058983
10/28/2019,0.61808,,,0.61808,0.61808
10/29/2019,0.65576994,,,0.65576994,0.65576994
10/30/2019,0.67880404,,,0.67880404,0.67880404
10/31/2019,0.65576994,,,0.65576994,0.65576994
11/1/2019,0.65576994,,,0.65576994,0.65576994
11/2/2019,0.65576994,,,0.65576994,0.65576994
11/3/2019,0.6710906,,,0.6710906,0.6710906
11/4/2019,0.74180686,,,0.74180686,0.74180686
11/5/2019,0.7179084,,,0.7179084,0.7179084
11/6/2019,0.69433784,,,0.69433784,0.69433784
11/7/2019,0.6634127,,,0.6634127,0.6634127
11/8/2019,0.64058983,,,0.64058983,0.64058983
11/9/2019,0.61808,,,0.61808,0.61808
11/10/2019,0.6032454,,,0.6032454,0.6032454
11/11/2019,0.5776112,,,0.5776112,0.5776112
11/12/2019,0.56314766,,,0.56314766,0.56314766
11/13/2019,0.54525447,,,0.54525447,0.54525447
11/14/2019,0.52405274,,,0.52405274,0.52405274
11/15/2019,0.50660706,,,0.50660706,0.50660706
11/16/2019,0.4996848,,,0.4996848,0.4996848
11/17/2019,0.4859357,,,0.4859357,0.4859357
11/18/2019,0.4689263,,,0.4689263,0.4689263
11/19/2019,0.4521116,,,0.4521116,0.4521116
11/20/2019,0.43879855,,,0.43879855,0.43879855
11/21/2019,0.43879855,,,0.43879855,0.43879855
11/22/2019,0.42232883,,,0.42232883,0.42232883
11/23/2019,0.40604758,,,0.40604758,0.40604758
11/24/2019,0.42232883,,,0.42232883,0.42232883
11/25/2019,0.43879855,,,0.43879855,0.43879855
11/26/2019,0.4521116,,,0.4521116,0.4521116
11/27/2019,0.4521116,,,0.4521116,0.4521116
11/28/2019,0.4521116,,,0.4521116,0.4521116
11/29/2019,0.43879855,,,0.43879855,0.43879855
11/30/2019,0.42232883,,,0.42232883,0.42232883
12/1/2019,0.40604758,,,0.40604758,0.40604758
12/2/2019,0.40604758,,,0.40604758,0.40604758
12/3/2019,0.38995266,,,0.38995266,0.38995266
12/4/2019,0.38995266,,,0.38995266,0.38995266
12/5/2019,0.37404191,,,0.37404191,0.37404191
12/6/2019,0.37404191,,,0.37404191,0.37404191
12/7/2019,0.35831344,,,0.35831344,0.35831344
12/8/2019,0.35831344,,,0.35831344,0.35831344
12/9/2019,0.34276497,,,0.34276497,0.34276497
12/10/2019,0.34276497,,,0.34276497,0.34276497
12/11/2019,0.3273945,,,0.3273945,0.3273945
12/12/2019,0.3273945,,,0.3273945,0.3273945
12/13/2019,0.3273945,,,0.3273945,0.3273945
12/14/2019,0.31219995,,,0.31219995,0.31219995
12/15/2019,0.31219995,,,0.31219995,0.31219995
12/16/2019,0.31219995,,,0.31219995,0.31219995
12/17/2019,0.29717922,,,0.29717922,0.29717922
12/18/2019,0.3273945,,,0.3273945,0.3273945
12/19/2019,0.35831344,,,0.35831344,0.35831344
12/20/2019,0.35831344,,,0.35831344,0.35831344
12/21/2019,0.40604758,,,0.40604758,0.40604758
12/22/2019,0.38995266,,,0.38995266,0.38995266
12/23/2019,0.37404191,,,0.37404191,0.37404191
12/24/2019,0.37404191,,,0.37404191,0.37404191
12/25/2019,0.35831344,,,0.35831344,0.35831344
12/26/2019,0.35831344,,,0.35831344,0.35831344
12/27/2019,0.34276497,,,0.34276497,0.34276497
12/28/2019,0.34276497,,,0.34276497,0.34276497
12/29/2019,0.3273945,,,0.3273945,0.3273945
12/30/2019,0.3273945,,,0.3273945,0.3273945
12/31/2019,0.31219995,,,0.31219995,0.31219995
1/1/2020,0.31219995,,,0.31219995,0.31219995
1/2/2020,0.31219995,,,0.31219995,0.31219995
1/3/2020,0.29717922,,,0.29717922,0.29717922
1/4/2020,0.29717922,,,0.29717922,0.29717922
1/5/2020,0.28233063,,,0.28233063,0.28233063
1/6/2020,0.28233063,,,0.28233063,0.28233063
1/7/2020,0.28233063,,,0.28233063,0.28233063
1/8/2020,0.28233063,,,0.28233063,0.28233063
1/9/2020,0.28233063,,,0.28233063,0.28233063
1/10/2020,0.28233063,,,0.28233063,0.28233063
1/11/2020,0.28233063,,,0.28233063,0.28233063
1/12/2020,0.25025904,,,0.25025904,0.25025904
1/13/2020,0.25025904,,,0.25025904,0.25025904
1/14/2020,0.25025904,,,0.25025904,0.25025904
1/15/2020,0.25025904,,,0.25025904,0.25025904
1/16/2020,0.25025904,,,0.25025904,0.25025904
1/17/2020,0.25025904,,,0.25025904,0.25025904
1/18/2020,0.25025904,,,0.25025904,0.25025904
1/19/2020,0.25025904,,,0.25025904,0.25025904
1/20/2020,0.25025904,,,0.25025904,0.25025904
1/21/2020,0.25025904,,,0.25025904,0.25025904
1/22/2020,0.25025904,,,0.25025904,0.25025904
1/23/2020,0.21898961,,,0.21898961,0.21898961
1/24/2020,0.23310483,,,0.23310483,0.23310483
1/25/2020,0.23310483,,,0.23310483,0.23310483
1/26/2020,0.23310483,,,0.23310483,0.23310483
1/27/2020,0.21898961,,,0.21898961,0.21898961
1/28/2020,0.21898961,,,0.21898961,0.21898961
1/29/2020,0.21898961,,,0.21898961,0.21898961
1/30/2020,0.21898961,,,0.21898961,0.21898961
1/31/2020,0.21898961,,,0.21898961,0.21898961
2/1/2020,0.21898961,,,0.21898961,0.21898961
2/2/2020,0.21898961,,,0.21898961,0.21898961
2/3/2020,0.23310483,,,0.23310483,0.23310483
2/4/2020,0.2647363,,,0.2647363,0.2647363
2/5/2020,0.25025904,,,0.25025904,0.25025904
2/6/2020,0.25025904,,,0.25025904,0.25025904
2/7/2020,0.25025904,,,0.25025904,0.25025904
2/8/2020,0.25025904,,,0.25025904,0.25025904
2/9/2020,0.23310483,,,0.23310483,0.23310483
2/10/2020,0.23310483,,,0.23310483,0.23310483
2/11/2020,0.25025904,,,0.25025904,0.25025904
2/12/2020,0.25025904,,,0.25025904,0.25025904
2/13/2020,0.25025904,,,0.25025904,0.25025904
2/14/2020,0.23310483,,,0.23310483,0.23310483
2/15/2020,0.23310483,,,0.23310483,0.23310483
2/16/2020,0.23310483,,,0.23310483,0.23310483
2/17/2020,0.23310483,,,0.23310483,0.23310483
2/18/2020,0.2647363,,,0.2647363,0.2647363
2/19/2020,0.25025904,,,0.25025904,0.25025904
2/20/2020,0.25025904,,,0.25025904,0.25025904
2/21/2020,0.25025904,,,0.25025904,0.25025904
2/22/2020,0.25025904,,,0.25025904,0.25025904
2/23/2020,0.23310483,,,0.23310483,0.23310483
2/24/2020,0.2647363,,,0.2647363,0.2647363
2/25/2020,0.29717922,,,0.29717922,0.29717922
2/26/2020,0.29717922,,,0.29717922,0.29717922
2/27/2020,0.28233063,,,0.28233063,0.28233063
2/28/2020,0.28233063,,,0.28233063,0.28233063
2/29/2020,0.28233063,,,0.28233063,0.28233063
3/1/2020,0.2647363,,,0.2647363,0.2647363
3/2/2020,0.25025904,,,0.25025904,0.25025904
3/3/2020,0.25025904,,,0.25025904,0.25025904
3/4/2020,0.25025904,,,0.25025904,0.25025904
3/5/2020,0.25025904,,,0.25025904,0.25025904
3/6/2020,0.25025904,,,0.25025904,0.25025904
3/7/2020,0.25025904,,,0.25025904,0.25025904
3/8/2020,0.21898961,,,0.21898961,0.21898961
3/9/2020,0.21898961,,,0.21898961,0.21898961
3/10/2020,0.21898961,,,0.21898961,0.21898961
3/11/2020,0.21898961,,,0.21898961,0.21898961
3/12/2020,0.25025904,,,0.25025904,0.25025904
3/13/2020,0.28233063,,,0.28233063,0.28233063
3/14/2020,0.28233063,,,0.28233063,0.28233063
3/15/2020,0.25025904,,,0.25025904,0.25025904
3/16/2020,0.25025904,,,0.25025904,0.25025904
3/17/2020,0.25025904,,,0.25025904,0.25025904
3/18/2020,0.25025904,,,0.25025904,0.25025904
3/19/2020,0.28233063,,,0.28233063,0.28233063
3/20/2020,0.31219995,,,0.31219995,0.31219995
3/21/2020,0.37404191,,,0.37404191,0.37404191
3/22/2020,0.37404191,,,0.37404191,0.37404191
3/23/2020,0.37404191,,,0.37404191,0.37404191
3/24/2020,0.34276497,,,0.34276497,0.34276497
3/25/2020,0.34276497,,,0.34276497,0.34276497
3/26/2020,0.34276497,,,0.34276497,0.34276497
3/27/2020,0.31219995,,,0.31219995,0.31219995
3/28/2020,0.31219995,,,0.31219995,0.31219995
3/29/2020,0.31219995,,,0.31219995,0.31219995
3/30/2020,0.31219995,,,0.31219995,0.31219995
3/31/2020,0.28233063,,,0.28233063,0.28233063
4/1/2020,0.28233063,,,0.28233063,0.28233063
4/2/2020,0.28233063,,,0.28233063,0.28233063
4/3/2020,0.28233063,,,0.28233063,0.28233063
4/4/2020,0.28233063,,,0.28233063,0.28233063
4/5/2020,0.28233063,,,0.28233063,0.28233063
4/6/2020,0.31219995,,,0.31219995,0.31219995
4/7/2020,0.40604758,,,0.40604758,0.40604758
4/8/2020,0.4996848,,,0.4996848,0.4996848
4/9/2020,0.65576994,,,0.65576994,0.65576994
4/10/2020,0.7823787,,,0.7823787,0.7823787
4/11/2020,0.936422,,,0.936422,0.936422
4/12/2020,1.032357,,,1.032357,1.032357
4/13/2020,1.1232445,,,1.1232445,1.1232445
4/14/2020,1.2181964,,,1.2181964,1.2181964
4/15/2020,1.1877615,,,1.1877615,1.1877615
4/16/2020,1.1577444,,,1.1577444,1.1577444
4/17/2020,1.2181964,,,1.2181964,1.2181964
4/18/2020,1.3120646,,,1.3120646,1.3120646
4/19/2020,1.4660392,,,1.4660392,1.4660392
4/20/2020,1.6242185,,,1.6242185,1.6242185
4/21/2020,1.6853445,,,1.6853445,1.6853445
4/22/2020,1.7478943,,,1.7478943,1.7478943
4/23/2020,1.7797134,,,1.7797134,1.7797134
4/24/2020,1.7797134,,,1.7797134,1.7797134
4/25/2020,1.7478943,,,1.7478943,1.7478943
4/26/2020,1.7478943,,,1.7478943,1.7478943
4/27/2020,1.7164392,,,1.7164392,1.7164392
4/28/2020,1.6853445,,,1.6853445,1.6853445
4/29/2020,1.7478943,,,1.7478943,1.7478943
4/30/2020,1.7164392,,,1.7164392,1.7164392
5/1/2020,1.7478943,,,1.7478943,1.7478943
5/2/2020,1.7478943,,,1.7478943,1.7478943
5/3/2020,1.7478943,,,1.7478943,1.7478943
5/4/2020,1.6546056,,,1.6546056,1.6546056
5/5/2020,1.6546056,,,1.6546056,1.6546056
5/6/2020,1.6853445,,,1.6853445,1.6853445
5/7/2020,1.5941794,,,1.5941794,1.5941794
5/8/2020,1.5644841,,,1.5644841,1.5644841
5/9/2020,1.5644841,,,1.5644841,1.5644841
5/10/2020,1.6546056,,,1.6546056,1.6546056
5/11/2020,1.6853445,,,1.6853445,1.6853445
5/12/2020,1.8119009,,,1.8119009,1.8119009
5/13/2020,1.7164392,,,1.7164392,1.7164392
5/14/2020,1.7164392,,,1.7164392,1.7164392
5/15/2020,1.6546056,,,1.6546056,1.6546056
5/16/2020,1.6546056,,,1.6546056,1.6546056
5/17/2020,1.6242185,,,1.6242185,1.6242185
5/18/2020,1.5941794,,,1.5941794,1.5941794
5/19/2020,1.6242185,,,1.6242185,1.6242185
5/20/2020,1.6546056,,,1.6546056,1.6546056
5/21/2020,1.6546056,,,1.6546056,1.6546056
5/22/2020,1.5941794,,,1.5941794,1.5941794
5/23/2020,1.5003455,,,1.5003455,1.5003455
5/24/2020,1.5644841,,,1.5644841,1.5644841
5/25/2020,1.5003455,,,1.5003455,1.5003455
5/26/2020,1.5003455,,,1.5003455,1.5003455
5/27/2020,1.4660392,,,1.4660392,1.4660392
5/28/2020,1.4043629,,,1.4043629,1.4043629
5/29/2020,1.3768401,,,1.3768401,1.3768401
5/30/2020,1.3120646,,,1.3120646,1.3120646
5/31/2020,1.2490547,,,1.2490547,1.2490547
6/1/2020,1.2181964,,,1.2181964,1.2181964
6/2/2020,1.1577444,,,1.1577444,1.1577444
6/3/2020,1.0941124,,,1.0941124,1.0941124
6/4/2020,1.0606298,,,1.0606298,1.0606298
6/5/2020,1.1877615,,,1.1877615,1.1877615
6/6/2020,1.1877615,,,1.1877615,1.1877615
6/7/2020,1.2490547,,,1.2490547,1.2490547
6/8/2020,1.3442287,,,1.3442287,1.3442287
6/9/2020,1.3442287,,,1.3442287,1.3442287
6/10/2020,1.4043629,,,1.4043629,1.4043629
6/11/2020,1.5644841,,,1.5644841,1.5644841
6/12/2020,1.5941794,,,1.5941794,1.5941794
6/13/2020,1.5003455,,,1.5003455,1.5003455
6/14/2020,1.5644841,,,1.5644841,1.5644841
6/15/2020,1.6853445,,,1.6853445,1.6853445
6/16/2020,1.7478943,,,1.7478943,1.7478943
6/17/2020,1.7164392,,,1.7164392,1.7164392
6/18/2020,1.7478943,,,1.7478943,1.7478943
6/19/2020,1.6853445,,,1.6853445,1.6853445
6/20/2020,1.7164392,,,1.7164392,1.7164392
6/21/2020,1.6546056,,,1.6546056,1.6546056
6/22/2020,1.6242185,,,1.6242185,1.6242185
6/23/2020,1.5644841,,,1.5644841,1.5644841
6/24/2020,1.4831331,,,1.4831331,1.4831331
6/25/2020,1.4210291,,,1.4210291,1.4210291
6/26/2020,1.3933158,,,1.3933158,1.3933158
6/27/2020,1.3768401,,,1.3768401,1.3768401
6/28/2020,1.3604782,,,1.3604782,1.3604782
6/29/2020,1.3933158,,,1.3933158,1.3933158
6/30/2020,1.5176768,,,1.5176768,1.5176768
7/1/2020,1.4547088,,,1.4547088,1.4547088
7/2/2020,1.4378109,,,1.4378109,1.4378109
7/3/2020,1.5763211,,,1.5763211,1.5763211
7/4/2020,1.5644841,,,1.5644841,1.5644841
7/5/2020,1.4831331,,,1.4831331,1.4831331
7/6/2020,1.4210291,,,1.4210291,1.4210291
7/7/2020,1.4043629,,,1.4043629,1.4043629
7/8/2020,1.3442287,,,1.3442287,1.3442287
7/9/2020,1.2803421,,,1.2803421,1.2803421
7/10/2020,1.2181964,,,1.2181964,1.2181964
7/11/2020,1.3768401,,,1.3768401,1.3768401
7/12/2020,1.4660392,,,1.4660392,1.4660392
7/13/2020,1.4043629,,,1.4043629,1.4043629
7/14/2020,1.3442287,,,1.3442287,1.3442287
7/15/2020,1.2961485,,,1.2961485,1.2961485
7/16/2020,1.3120646,,,1.3120646,1.3120646
7/17/2020,1.3768401,,,1.3768401,1.3768401
7/18/2020,1.4210291,,,1.4210291,1.4210291
7/19/2020,1.3768401,,,1.3768401,1.3768401
7/20/2020,1.3120646,,,1.3120646,1.3120646
7/21/2020,1.2646441,,,1.2646441,1.2646441
7/22/2020,1.2335722,,,1.2335722,1.2335722
7/23/2020,1.2181964,,,1.2181964,1.2181964
7/24/2020,1.1877615,,,1.1877615,1.1877615
7/25/2020,1.1877615,,,1.1877615,1.1877615
7/26/2020,1.1428907,,,1.1428907,1.1428907
7/27/2020,1.1577444,,,1.1577444,1.1577444
7/28/2020,1.1086283,,,1.1086283,1.1086283
7/29/2020,1.1086283,,,1.1086283,1.1086283
7/30/2020,1.1086283,,,1.1086283,1.1086283
7/31/2020,1.0796967,,,1.0796967,1.0796967
8/1/2020,1.0464447,,,1.0464447,1.0464447
8/2/2020,0.99986184,,,0.99986184,0.99986184
8/3/2020,1.0464447,,,1.0464447,1.0464447
8/4/2020,1.2961485,,,1.2961485,1.2961485
8/5/2020,1.5176768,,,1.5176768,1.5176768
8/6/2020,1.4547088,,,1.4547088,1.4547088
8/7/2020,1.3933158,,,1.3933158,1.3933158
8/8/2020,1.3280914,,,1.3280914,1.3280914
8/9/2020,1.2646441,,,1.2646441,1.2646441
8/10/2020,1.2029264,,,1.2029264,1.2029264
8/11/2020,1.1727014,,,1.1727014,1.1727014
8/12/2020,1.1428907,,,1.1428907,1.1428907
8/13/2020,1.0941124,,,1.0941124,1.0941124
8/14/2020,1.1086283,,,1.1086283,1.1086283
8/15/2020,1.1086283,,,1.1086283,1.1086283
8/16/2020,1.0606298,,,1.0606298,1.0606298
8/17/2020,1.032357,,,1.032357,1.032357
8/18/2020,1.0796967,,,1.0796967,1.0796967
8/19/2020,1.0464447,,,1.0464447,1.0464447
8/20/2020,1.0137241,,,1.0137241,1.0137241
8/21/2020,0.9678863,,,0.9678863,0.9678863
8/22/2020,0.936422,,,0.936422,0.936422
8/23/2020,1.084491,,,1.084491,1.084491
8/24/2020,1.084491,,,1.084491,1.084491
8/25/2020,1.0796967,,,1.0796967,1.0796967
8/26/2020,1.032357,,,1.032357,1.032357
8/27/2020,0.9906733,,,0.9906733,0.9906733
8/28/2020,0.9543395,,,0.9543395,0.9543395
8/29/2020,0.99986184,,,0.99986184,0.99986184
8/30/2020,1.133045,,,1.133045,1.133045
8/31/2020,1.1877615,,,1.1877615,1.1877615
9/1/2020,1.1627185,,,1.1627185,1.1627185
9/2/2020,1.2029264,,,1.2029264,1.2029264
9/3/2020,1.1777098,,,1.1777098,1.1777098
9/4/2020,1.1232445,,,1.1232445,1.1232445
9/5/2020,1.0796967,,,1.0796967,1.0796967
9/6/2020,1.084491,,,1.084491,1.084491
9/7/2020,1.1928048,,,1.1928048,1.1928048
9/8/2020,1.1877615,,,1.1877615,1.1877615
9/9/2020,1.133045,,,1.133045,1.133045
9/10/2020,1.084491,,,1.084491,1.084491
9/11/2020,1.0464447,,,1.0464447,1.0464447
9/12/2020,1.032357,,,1.032357,1.032357
9/13/2020,1.0090928,,,1.0090928,1.0090928
9/14/2020,0.9678863,,,0.9678863,0.9678863
9/15/2020,0.9275249,,,0.9275249,0.9275249
9/16/2020,0.89670587,,,0.89670587,0.89670587
9/17/2020,0.86637974,,,0.86637974,0.86637974
9/18/2020,0.8450154,,,0.8450154,0.8450154
9/19/2020,0.8113401,,,0.8113401,0.8113401
9/20/2020,0.7906058,,,0.7906058,0.7906058
9/21/2020,0.80301774,,,0.80301774,0.80301774
9/22/2020,0.8365383,,,0.8365383,0.8365383
9/23/2020,0.8535316,,,0.8535316,0.8535316
9/24/2020,0.89234364,,,0.89234364,0.89234364
9/25/2020,0.8836491,,,0.8836491,0.8836491
9/26/2020,0.936422,,,0.936422,0.936422
9/27/2020,0.89670587,,,0.89670587,0.89670587
9/28/2020,0.8836491,,,0.8836491,0.8836491
9/29/2020,0.86637974,,,0.86637974,0.86637974
9/30/2020,0.86637974,,,0.86637974,0.86637974
10/1/2020,0.9054607,,,0.9054607,0.9054607
10/2/2020,0.98609495,,,0.98609495,0.98609495
10/3/2020,1.0370419,,,1.0370419,1.0370419
10/4/2020,1.1232445,,,1.1232445,1.1232445
10/5/2020,1.0941124,,,1.0941124,1.0941124
10/6/2020,1.0941124,,,1.0941124,1.0941124
10/7/2020,1.1037786,,,1.1037786,1.1037786
10/8/2020,1.084491,,,1.084491,1.084491
10/9/2020,1.0558906,,,1.0558906,1.0558906
10/10/2020,1.032357,,,1.032357,1.032357
10/11/2020,1.0606298,,,1.0606298,1.0606298
10/12/2020,1.0230191,,,1.0230191,1.0230191
10/13/2020,0.9769696,,,0.9769696,0.9769696
10/14/2020,0.936422,,,0.936422,0.936422
10/15/2020,0.9054607,,,0.9054607,0.9054607
10/16/2020,0.8749945,,,0.8749945,0.8749945
10/17/2020,0.8365383,,,0.8365383,0.8365383
10/18/2020,0.81970084,,,0.81970084,0.81970084
10/19/2020,0.80301774,,,0.80301774,0.80301774
10/20/2020,0.7988709,,,0.7988709,0.7988709
10/21/2020,0.7988709,,,0.7988709,0.7988709
10/22/2020,0.8578044,,,0.8578044,0.8578044
10/23/2020,0.9054607,,,0.9054607,0.9054607
10/24/2020,0.9678863,,,0.9678863,0.9678863
10/25/2020,0.99986184,,,0.99986184,0.99986184
10/26/2020,0.95884466,,,0.95884466,0.95884466
10/27/2020,0.99986184,,,0.99986184,0.99986184
10/28/2020,0.95884466,,,0.95884466,0.95884466
10/29/2020,0.9275249,,,0.9275249,0.9275249
10/30/2020,0.9769696,,,0.9769696,0.9769696
10/31/2020,0.99986184,,,0.99986184,0.99986184
11/1/2020,0.99986184,,,0.99986184,0.99986184
11/2/2020,0.99986184,,,0.99986184,0.99986184
11/3/2020,1.032357,,,1.032357,1.032357
11/4/2020,1.1478305,,,1.1478305,1.1478305
11/5/2020,1.1086283,,,1.1086283,1.1086283
11/6/2020,1.0701413,,,1.0701413,1.0701413
11/7/2020,1.032357,,,1.032357,1.032357
11/8/2020,0.9906733,,,0.9906733,0.9906733
11/9/2020,0.9543395,,,0.9543395,0.9543395
11/10/2020,0.92309177,,,0.92309177,0.92309177
11/11/2020,0.8836491,,,0.8836491,0.8836491
11/12/2020,0.8535316,,,0.8535316,0.8535316
11/13/2020,0.81970084,,,0.81970084,0.81970084
11/14/2020,0.7988709,,,0.7988709,0.7988709
11/15/2020,0.7660378,,,0.7660378,0.7660378
11/16/2020,0.74180686,,,0.74180686,0.74180686
11/17/2020,0.72583795,,,0.72583795,0.72583795
11/18/2020,0.7021586,,,0.7021586,0.7021586
11/19/2020,0.67880404,,,0.67880404,0.67880404
11/20/2020,0.67880404,,,0.67880404,0.67880404
11/21/2020,0.65576994,,,0.65576994,0.65576994
11/22/2020,0.64058983,,,0.64058983,0.64058983
11/23/2020,0.61808,,,0.61808,0.61808
11/24/2020,0.6032454,,,0.6032454,0.6032454
11/25/2020,0.5848932,,,0.5848932,0.5848932
11/26/2020,0.5703628,,,0.5703628,0.5703628
11/27/2020,0.55596566,,,0.55596566,0.55596566
11/28/2020,0.5381547,,,0.5381547,0.5381547
11/29/2020,0.5310875,,,0.5310875,0.5310875
11/30/2020,0.5170504,,,0.5170504,0.5170504
12/1/2020,0.4996848,,,0.4996848,0.4996848
12/2/2020,0.4927944,,,0.4927944,0.4927944
12/3/2020,0.4859357,,,0.4859357,0.4859357
12/4/2020,0.4689263,,,0.4689263,0.4689263
12/5/2020,0.46217716,,,0.46217716,0.46217716
12/6/2020,0.4521116,,,0.4521116,0.4521116
12/7/2020,0.44543982,,,0.44543982,0.44543982
12/8/2020,0.43879855,,,0.43879855,0.43879855
12/9/2020,0.42889392,,,0.42889392,0.42889392
12/10/2020,0.42232883,,,0.42232883,0.42232883
12/11/2020,0.41253757,,,0.41253757,0.41253757
12/12/2020,0.40604758,,,0.40604758,0.40604758
12/13/2020,0.39958727,,,0.39958727,0.39958727
12/14/2020,0.38995266,,,0.38995266,0.38995266
12/15/2020,0.38356638,,,0.38356638,0.38356638
12/16/2020,0.37404191,,,0.37404191,0.37404191
12/17/2020,0.37404191,,,0.37404191,0.37404191
12/18/2020,0.37404191,,,0.37404191,0.37404191
12/19/2020,0.35831344,,,0.35831344,0.35831344
12/20/2020,0.35831344,,,0.35831344,0.35831344
12/21/2020,0.35831344,,,0.35831344,0.35831344
12/22/2020,0.34276497,,,0.34276497,0.34276497
12/23/2020,0.35831344,,,0.35831344,0.35831344
12/24/2020,0.35831344,,,0.35831344,0.35831344
12/25/2020,0.35831344,,,0.35831344,0.35831344
12/26/2020,0.34276497,,,0.34276497,0.34276497
12/27/2020,0.34276497,,,0.34276497,0.34276497
12/28/2020,0.34276497,,,0.34276497,0.34276497
12/29/2020,0.3273945,,,0.3273945,0.3273945
12/30/2020,0.3273945,,,0.3273945,0.3273945
12/31/2020,0.3273945,,,0.3273945,0.3273945
1/1/2021,0.3273945,,,0.3273945,0.3273945
1/2/2021,0.3273945,,,0.3273945,0.3273945
1/3/2021,0.31219995,,,0.31219995,0.31219995
1/4/2021,0.31219995,,,0.31219995,0.31219995
1/5/2021,0.31219995,,,0.31219995,0.31219995
1/6/2021,0.31219995,,,0.31219995,0.31219995
1/7/2021,0.29717922,,,0.29717922,0.29717922
1/8/2021,0.29717922,,,0.29717922,0.29717922
1/9/2021,0.29717922,,,0.29717922,0.29717922
1/10/2021,0.29717922,,,0.29717922,0.29717922
1/11/2021,0.29717922,,,0.29717922,0.29717922
1/12/2021,0.29717922,,,0.29717922,0.29717922
1/13/2021,0.28233063,,,0.28233063,0.28233063
1/14/2021,0.28233063,,,0.28233063,0.28233063
1/15/2021,0.28233063,,,0.28233063,0.28233063
1/16/2021,0.28233063,,,0.28233063,0.28233063
1/17/2021,0.28233063,,,0.28233063,0.28233063
1/18/2021,0.28233063,,,0.28233063,0.28233063
1/19/2021,0.28233063,,,0.28233063,0.28233063
1/20/2021,0.2647363,,,0.2647363,0.2647363
1/21/2021,0.2647363,,,0.2647363,0.2647363
1/22/2021,0.2647363,,,0.2647363,0.2647363
1/23/2021,0.2647363,,,0.2647363,0.2647363
1/24/2021,0.2647363,,,0.2647363,0.2647363
1/25/2021,0.2647363,,,0.2647363,0.2647363
1/26/2021,0.2647363,,,0.2647363,0.2647363
1/27/2021,0.2647363,,,0.2647363,0.2647363
1/28/2021,0.25025904,,,0.25025904,0.25025904
1/29/2021,0.25025904,,,0.25025904,0.25025904
1/30/2021,0.25025904,,,0.25025904,0.25025904
1/31/2021,0.25025904,,,0.25025904,0.25025904
2/1/2021,0.25025904,,,0.25025904,0.25025904
2/2/2021,0.25025904,,,0.25025904,0.25025904
2/3/2021,0.25025904,,,0.25025904,0.25025904
2/4/2021,0.25025904,,,0.25025904,0.25025904
2/5/2021,0.25025904,,,0.25025904,0.25025904
2/6/2021,0.25025904,,,0.25025904,0.25025904
2/7/2021,0.25025904,,,0.25025904,0.25025904
2/8/2021,0.25025904,,,0.25025904,0.25025904
2/9/2021,0.25025904,,,0.25025904,0.25025904
2/10/2021,0.25025904,,,0.25025904,0.25025904
2/11/2021,0.25025904,,,0.25025904,0.25025904
2/12/2021,0.25025904,,,0.25025904,0.25025904
2/13/2021,0.25025904,,,0.25025904,0.25025904
2/14/2021,0.25025904,,,0.25025904,0.25025904
2/15/2021,0.25025904,,,0.25025904,0.25025904
2/16/2021,0.21898961,,,0.21898961,0.21898961
2/17/2021,0.21898961,,,0.21898961,0.21898961
2/18/2021,0.21898961,,,0.21898961,0.21898961
2/19/2021,0.21898961,,,0.21898961,0.21898961
2/20/2021,0.21898961,,,0.21898961,0.21898961
2/21/2021,0.21898961,,,0.21898961,0.21898961
2/22/2021,0.21898961,,,0.21898961,0.21898961
2/23/2021,0.21898961,,,0.21898961,0.21898961
2/24/2021,0.21898961,,,0.21898961,0.21898961
2/25/2021,0.21898961,,,0.21898961,0.21898961
2/26/2021,0.21898961,,,0.21898961,0.21898961
2/27/2021,0.21898961,,,0.21898961,0.21898961
